LEDGER_ID,SOURCE_ROW_NUMBER,EX_DATE,RECORD_DATE,COMPANY_ID,SYMBOL,PRICE_SYMBOL,SERIES,PURPOSE,PURPOSE_NORMALIZED,ACTION_TAGS,PRIMARY_CLASS,TREATMENT_CODE,RESEARCH_RELEVANCE,STRUCTURAL_BREAK_FLAG,SPECIAL_DIVIDEND_FLAG,AUTO_TERMS_READY,MANUAL_REVIEW_REQUIRED,REVIEW_REASON,DIVIDEND_RUPEES_PER_SHARE,DIVIDEND_PARSE_STATUS,BONUS_NEW_SHARES,BONUS_EXISTING_SHARES,BONUS_SHARE_MULTIPLIER,BONUS_PARSE_STATUS,SPLIT_OLD_FACE_VALUE,SPLIT_NEW_FACE_VALUE,SPLIT_SHARE_MULTIPLIER,SPLIT_PARSE_STATUS,RIGHTS_NEW_SHARES,RIGHTS_EXISTING_SHARES,RIGHTS_RATIO_PARSE_STATUS,EQ_PRICE_ON_EX_DATE,EQ_CLOSE_ON_EX_DATE,COMPANY,NSE_COMPANY_NAME,FACE_VALUE,BOOK_CLOSURE_START,BOOK_CLOSURE_END,PAYMENT_DATE,REMARKS
CA0352,352,2024-05-31,2024-05-31,GLAXO,GLAXO,GLAXO,EQ,Dividend - Rs 32 Per Share,DIVIDEND - RS 32 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,32.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2619.3,GlaxoSmithKline Pharmaceuticals,GlaxoSmithKline Pharmaceuticals Limited,10,,,,
CA0353,353,2024-06-13,2024-06-13,SANOFI,SANOFI,SANOFI,EQ,Demerger,DEMERGER,DEMERGER,DEMERGER_SPINOFF,STRUCTURAL_BREAK_EVENT_SPECIFIC_VALUE_TREATMENT,EQ_SERIES,True,False,False,True,STRUCTURAL_BREAK_REQUIRES_ENTITLEMENT_AND_SPINOFF_VALUATION,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,False,,Sanofi India,Sanofi India Limited,10,,,,
CA0354,354,2024-06-21,2024-06-21,TORNTPHARM,TORNTPHARM,TORNTPHARM,EQ,Dividend - Rs 6 Per Share,DIVIDEND - RS 6 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,6.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2831.25,Torrent Pharmaceuticals,Torrent Pharmaceuticals Limited,5,,,,
CA0355,355,2024-06-21,2024-06-21,WOCKPHARMA,WOCKPHARMA,WOCKPHARMA,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,577.3,Wockhardt,Wockhardt Limited,5,,,,
CA0356,356,2024-07-04,,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,454.45,Laurus Labs,Laurus Labs Limited,2,2024-07-05,2024-07-11,,
CA0357,357,2024-07-05,2024-07-05,BIOCON,BIOCON,BIOCON,EQ,Dividend - Re 0.50 Per Share,DIVIDEND - RE 0.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,370.2,Biocon,Biocon Limited,5,,,,
CA0358,358,2024-07-05,2024-07-05,PEL,PEL,PEL,EQ,Dividend - Rs 10 Per Share,DIVIDEND - RS 10 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,10.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,935.2,Piramal Enterprises,Piramal Enterprises Limited,2,,,,
CA0359,359,2024-07-12,2024-07-12,PPLPHARMA,PPLPHARMA,PPLPHARMA,EQ,Dividend - Rs 0.11 Per Share,DIVIDEND - RS 0.11 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.11,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,151.1,Piramal Pharma,Piramal Pharma Limited,10,,,,
CA0360,360,2024-07-12,2024-07-12,SUNPHARMA,SUNPHARMA,SUNPHARMA,EQ,Dividend - Rs 5 Per Share,DIVIDEND - RS 5 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,5.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1577.3,Sun Pharmaceutical Industries,Sun Pharmaceutical Industries Limited,1,,,,
CA0361,361,2024-07-15,2024-07-15,APLLTD,APLLTD,APLLTD,EQ,Dividend - Rs 11 Per Share,DIVIDEND - RS 11 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,11.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,981.85,Alembic Pharmaceuticals,Alembic Pharmaceuticals Limited,2,,,,
CA0362,362,2024-07-16,,DRREDDY,DRREDDY,DRREDDY,EQ,Annual General Meeting/Dividend - Rs 40 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 40 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,40.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,6646.05,Dr. Reddy's Laboratories,Dr. Reddy's Laboratories Limited,1,2024-07-17,2024-07-19,,
CA0363,363,2024-07-16,2024-07-16,LUPIN,LUPIN,LUPIN,EQ,Dividend - Rs 8 Per Share,DIVIDEND - RS 8 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,8.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1845.05,Lupin,Lupin Limited,2,,,,
CA0364,364,2024-07-19,2024-07-19,ABBOTINDIA,ABBOTINDIA,ABBOTINDIA,EQ,Dividend - Rs 410 Per Share,DIVIDEND - RS 410 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,410.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,27404.15,Abbott India,Abbott India Limited,10,,,,
CA0365,365,2024-07-26,2024-07-26,ZYDUS,ZYDUSLIFE,ZYDUSLIFE,EQ,Dividend - Rs 3 Per Share,DIVIDEND - RS 3 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,3.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1206.05,Zydus Lifesciences,Zydus Lifesciences Limited,1,,,,
CA0366,366,2024-07-30,2024-07-30,AUROPHARMA,AUROPHARMA,AUROPHARMA,EQ,Buy Back,BUY BACK,BUYBACK,BUYBACK,NO_AUTOMATIC_ADJUSTMENT_REVIEW_TERMS,EQ_SERIES,False,False,False,True,BUYBACK_IS_NOT_AUTOMATIC_TOTAL_RETURN_DISTRIBUTION,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1399.45,Aurobindo Pharma,Aurobindo Pharma Limited,1,,,,
CA0367,367,2024-07-30,,GRANULES,GRANULES,GRANULES,EQ,Annual General Meeting/Dividend - Rs 1.50 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 1.50 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,588.95,Granules India,Granules India Limited,1,2024-07-31,2024-08-06,,
CA0368,368,2024-08-02,2024-08-02,CIPLA,CIPLA,CIPLA,EQ,Dividend - Rs 13 Per Share,DIVIDEND - RS 13 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,13.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1528.8,Cipla,Cipla Limited,2,,,,
CA0369,369,2024-08-02,2024-08-02,DIVISLAB,DIVISLAB,DIVISLAB,EQ,Dividend - Rs 30 Per Share,DIVIDEND - RS 30 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,30.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,4991.25,Divi's Laboratories,Divi's Laboratories Limited,2,,,,
CA0370,370,2024-08-06,,IPCALAB,IPCALAB,IPCALAB,EQ,Annual General Meeting/Dividend - Rs 2 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,2.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1319.35,IPCA Laboratories,IPCA Laboratories Limited,1,2024-08-07,2024-08-13,,
CA0371,371,2024-08-09,2024-08-10,ALKEM,ALKEM,ALKEM,EQ,Dividend - Rs 5 Per Share,DIVIDEND - RS 5 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,5.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,5796.85,Alkem Laboratories,Alkem Laboratories Limited,2,,,,
CA0372,372,2024-08-14,2024-08-14,JBCHEPHARM,JBCHEPHARM,JBCHEPHARM,EQ,Dividend - Rs 6.75 Per Share,DIVIDEND - RS 6.75 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,6.75,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1968.7,JB Chemicals & Pharmaceuticals,JB Chemicals & Pharmaceuticals Limited,1,,,,
CA0373,373,2024-08-16,2024-08-16,GLAND,GLAND,GLAND,EQ,Annual General Meeting/Dividend - Rs 20 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 20 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,20.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1945.05,Gland Pharma,Gland Pharma Limited,1,,,,
CA0374,374,2024-08-21,2024-08-21,PFIZER,PFIZER,PFIZER,EQ,Dividend - Rs 35 Per Share,DIVIDEND - RS 35 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,35.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,5975.4,Pfizer,Pfizer Limited,10,,,,
CA0375,375,2024-08-23,2024-08-23,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Interim Dividend - Rs 3 Per Share,INTERIM DIVIDEND - RS 3 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,3.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1558.15,Natco Pharma,Natco Pharma Limited,2,,,,
CA0376,376,2024-08-26,,AUROPHARMA,AUROPHARMA,AUROPHARMA,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1547.85,Aurobindo Pharma,Aurobindo Pharma Limited,1,2024-08-27,2024-08-29,,
CA0377,377,2024-09-09,2024-09-09,STAR,STAR,STAR,EQ,Dividend - Rs 2.50 Per Share,DIVIDEND - RS 2.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,2.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1309.15,Strides Pharma Science,Strides Pharma Science Limited,10,,,,
CA0378,378,2024-09-13,,GLENMARK,GLENMARK,GLENMARK,EQ,Dividend - Rs 2.50 Per Share,DIVIDEND - RS 2.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,2.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1753.7,Glenmark Pharmaceuticals,Glenmark Pharmaceuticals Limited,1,2024-09-17,2024-09-27,,
CA0379,379,2024-09-25,,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1416.4,Natco Pharma,Natco Pharma Limited,2,2024-09-26,2024-09-30,,
CA0380,380,2024-10-28,2024-10-28,DRREDDY,DRREDDY,DRREDDY,EQ,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 5/- PER SHARE TO RE 1/- PER SHARE,SPLIT,SPLIT_CONSOLIDATION,LATER_NEUTRALIZE_SAME_STOCK_UNIT_CHANGE,EQ_SERIES,False,False,True,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,5.0,1.0,5.0,PARSED,,,NOT_APPLICABLE,True,1311.5,Dr. Reddy's Laboratories,Dr. Reddy's Laboratories Limited,1,,,,
CA0381,381,2024-11-06,2024-11-06,AJANTPHARM,AJANTPHARM,AJANTPHARM,EQ,Interim Dividend - Rs 28 Per Share,INTERIM DIVIDEND - RS 28 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,28.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,3115.9,Ajanta Pharma,Ajanta Pharma Limited,2,,,,
CA0382,382,2024-11-06,2024-11-06,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Interim Dividend - Rs 0.40 Per Share,INTERIM DIVIDEND - RS 0.40 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.4,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,496.45,Laurus Labs,Laurus Labs Limited,2,,,,
CA0383,383,2024-11-07,2024-11-07,GLAXO,GLAXO,GLAXO,EQ,Interim Dividend - Rs 12 Per Share,INTERIM DIVIDEND - RS 12 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,12.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2611.5,GlaxoSmithKline Pharmaceuticals,GlaxoSmithKline Pharmaceuticals Limited,10,,,,
CA0384,384,2024-11-27,2024-11-27,IPCALAB,IPCALAB,IPCALAB,EQ,Interim Dividend - Rs 2 Per Share,INTERIM DIVIDEND - RS 2 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,2.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1528.55,IPCA Laboratories,IPCA Laboratories Limited,1,,,,
CA0385,385,2024-11-27,2024-11-27,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Interim Dividend - Rs 1.50 Per Share,INTERIM DIVIDEND - RS 1.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1351.25,Natco Pharma,Natco Pharma Limited,2,,,,
CA0386,386,2024-12-06,2024-12-06,STAR,STAR,STAR,EQ,Demerger,DEMERGER,DEMERGER,DEMERGER_SPINOFF,STRUCTURAL_BREAK_EVENT_SPECIFIC_VALUE_TREATMENT,EQ_SERIES,True,False,False,True,STRUCTURAL_BREAK_REQUIRES_ENTITLEMENT_AND_SPINOFF_VALUATION,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,False,,Strides Pharma Science,Strides Pharma Science Limited,10,,,,
CA0387,387,2025-01-31,2025-02-01,TORNTPHARM,TORNTPHARM,TORNTPHARM,EQ,Interim Dividend - Rs 26 Per Sh,INTERIM DIVIDEND - RS 26 PER SH,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,26.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,3269.1,Torrent Pharmaceuticals,Torrent Pharmaceuticals Limited,5,,,,
CA0388,388,2025-02-06,2025-02-06,SUNPHARMA,SUNPHARMA,SUNPHARMA,EQ,Interim Dividend - Rs 10.50 Per Share,INTERIM DIVIDEND - RS 10.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,10.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1742.0,Sun Pharmaceutical Industries,Sun Pharmaceutical Industries Limited,1,,,,
CA0389,389,2025-02-07,2025-02-08,JBCHEPHARM,JBCHEPHARM,JBCHEPHARM,EQ,Interim Dividend - Rs 8.50 Per Share,INTERIM DIVIDEND - RS 8.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,8.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1671.25,JB Chemicals & Pharmaceuticals,JB Chemicals & Pharmaceuticals Limited,1,,,,
CA0390,390,2025-02-14,2025-02-14,ALKEM,ALKEM,ALKEM,EQ,Interim Dividend - Rs 37 Per Share,INTERIM DIVIDEND - RS 37 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,37.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,4651.5,Alkem Laboratories,Alkem Laboratories Limited,2,,,,
CA0391,391,2025-02-18,2025-02-18,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Interim Dividend - Rs 1.50 Per Share,INTERIM DIVIDEND - RS 1.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,834.55,Natco Pharma,Natco Pharma Limited,2,,,,
CA0392,392,2025-04-25,2025-04-25,SANOFI,SANOFI,SANOFI,EQ,Dividend - Rs 117 Per Share,DIVIDEND - RS 117 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,117.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,6273.0,Sanofi India,Sanofi India Limited,10,,,,
CA0393,393,2025-05-09,2025-05-09,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Interim Dividend - Rs  0.80 Per Share,INTERIM DIVIDEND - RS 0.80 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.8,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,588.8,Laurus Labs,Laurus Labs Limited,2,,,,
CA0394,394,2025-05-30,2025-05-30,GLAXO,GLAXO,GLAXO,EQ,Dividend - Rs 42 Per Share,DIVIDEND - RS 42 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,42.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,3298.6,GlaxoSmithKline Pharmaceuticals,GlaxoSmithKline Pharmaceuticals Limited,10,,,,
CA0395,395,2025-06-13,2025-06-13,PEL,PEL,PEL,EQ,Dividend - Rs 11 Per Share,DIVIDEND - RS 11 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,11.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1132.6,Piramal Enterprises,Piramal Enterprises Limited,2,,,,
CA0396,396,2025-06-20,2025-06-20,TORNTPHARM,TORNTPHARM,TORNTPHARM,EQ,Dividend - Rs 6 Per Share,DIVIDEND - RS 6 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,6.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,3167.2,Torrent Pharmaceuticals,Torrent Pharmaceuticals Limited,5,,,,
CA0397,397,2025-06-27,2025-06-27,CIPLA,CIPLA,CIPLA,EQ,Dividend - Rs 13 Per Share/Special Dividend - Rs 3 Per Share,DIVIDEND - RS 13 PER SHARE/SPECIAL DIVIDEND - RS 3 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,False,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,,AMBIGUOUS_MULTIPLE_AMOUNTS,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1502.4,Cipla,Cipla Limited,2,,,,
CA0398,398,2025-07-04,2025-07-04,BIOCON,BIOCON,BIOCON,EQ,Dividend - Rs 0.50 Per Share,DIVIDEND - RS 0.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,380.05,Biocon,Biocon Limited,5,,,,
CA0399,399,2025-07-07,2025-07-07,SUNPHARMA,SUNPHARMA,SUNPHARMA,EQ,Dividend - Rs 5.50 Per Share,DIVIDEND - RS 5.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,5.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1679.9,Sun Pharmaceutical Industries,Sun Pharmaceutical Industries Limited,1,,,,
CA0400,400,2025-07-09,2025-07-09,PFIZER,PFIZER,PFIZER,EQ,Dividend - Rs 35 Per Share & Special Dividend Of Rs 100 Per Share/ Special Dividend Of Rs 30,DIVIDEND - RS 35 PER SHARE & SPECIAL DIVIDEND OF RS 100 PER SHARE/ SPECIAL DIVIDEND OF RS 30,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,False,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,,AMBIGUOUS_MULTIPLE_AMOUNTS,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,5669.0,Pfizer,Pfizer Limited,10,,,,
CA0401,401,2025-07-10,2025-07-10,DRREDDY,DRREDDY,DRREDDY,EQ,Dividend - Rs 8 Per Share,DIVIDEND - RS 8 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,8.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1262.6,Dr. Reddy's Laboratories,Dr. Reddy's Laboratories Limited,1,,,,
CA0402,402,2025-07-16,2025-07-16,PPLPHARMA,PPLPHARMA,PPLPHARMA,EQ,Dividend - Re 0.14 Per Share,DIVIDEND - RE 0.14 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.14,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,214.86,Piramal Pharma,Piramal Pharma Limited,10,,,,
